season,episode,title,character,dialogue
9,04, George Stephanopoulos ,Phoebe," Oh, well... 'cause.... you just... I don't
like this question. "
9,04, George Stephanopoulos ,Rachel," Okay, see, see, you guys, what if we don't
get magic beans? I mean, what if all we've got are.. beans? "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Ross," Get him! GET HIM! Get him! Get- YESSS! Not
laughing now, are ya pal! "
9,04, George Stephanopoulos ,Chandler," (to Ross) See buddy, that's all you need,
a bunch of toothless guys hitting each other with sticks. "
9,04, George Stephanopoulos ,Ross, Pass it! Pass it! 
9,04, George Stephanopoulos ,Chandler, He's open! 
9,04, George Stephanopoulos ,All, Shoot! Shoot! Shoot! 
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Chandler," Hey, look, we're on that TV thing! "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Chandler, (to the receptionist)'Scuse me. 
9,04, George Stephanopoulos ,Receptionist," (holds up her hand—she is on the
phone) It says to call this number if you're not completely satisfied with this candy bar.
Well, I'm not completely satisfied. "
9,04, George Stephanopoulos ,Chandler," Listen, it's kind of an emergency. Well, I
guess you know that, or we'd be in the predicament room. (The receptionist glares at him.)
"
9,04, George Stephanopoulos ,Receptionist," (on phone) Hold on. (To Chandler) Fill
these out, sit over there. (Tosses him some forms.) "
9,04, George Stephanopoulos ,Ross," (jumping to his feet) Look, I don't wanna make
any trouble, okay, but I'm in a lot of pain here, alright? My face is dented. "
9,04, George Stephanopoulos ,Receptionist," Well, you'll have to wait your turn. "
9,04, George Stephanopoulos ,Joey," Well, how long do you think it'll be? "
9,04, George Stephanopoulos ,Receptionist, (sarcastic) Any minute now. 
9,04, George Stephanopoulos ,Ross," Hey, this- (she gives him a look and the guys
back off) Heyy... "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Rachel," I'm so sorry, you guys. I didn't mean to
bring you down. "
9,04, George Stephanopoulos ,Monica," No, you were right. I don't have a plan.
(There's a knock on the door.) "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Rachel," Thank God. Food. (She goes to answer the
door.) "
9,04, George Stephanopoulos ,Monica, Phoebe? 
9,04, George Stephanopoulos ,Phoebe, What? 
9,04, George Stephanopoulos ,Monica, Do you have a plan? 
9,04, George Stephanopoulos ,Phoebe, I don't even have a 'pl'. 
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Rachel," (miserably) No, no, that's not what we
ordered... We ordered a fat-free crust with extra cheese. "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica," (leaping off of the couch and runs up) Wait!
Did you say 'G.Stephanopoulos?' "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica," Wait, was this a-a small mediterranean guy
with curiously intelligent good looks? "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica, Was he wearing a stunning blue suit? 
9,04, George Stephanopoulos ,Phoebe, And-and a power tie? 
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica, (staggered) Oh God. 
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica," Are you nuts?! We've got George
Stephanopoulos' pizza! (Rachel pays him, Monica grabs some binoculars, and runs to the
window.) "
9,04, George Stephanopoulos ,Rachel," Uh, Pheebs? Who's George Snuffalopagus? "
9,04, George Stephanopoulos ,Phoebe, Big Bird's friend. 
9,04, George Stephanopoulos ,Monica, I see pizza! 
9,04, George Stephanopoulos ,Phoebe," Oh, I wanna see! Lemme see! Lemme see! (She
runs up and takes the binoculars.) "
9,04, George Stephanopoulos ,Rachel, Hello? Who are we spying on? 
9,04, George Stephanopoulos ,Monica," White House adviser? Clinton's campaign guy?
The one with the great hair, sexy smile, really cute butt? "
9,04, George Stephanopoulos ,Rachel," Oh, him, the little guy? Oh, I love him! "
9,04, George Stephanopoulos ,Phoebe," Ooh, wait.. wait, I see a woman. "
9,04, George Stephanopoulos ,Monica, Please tell me it's his mother. 
9,04, George Stephanopoulos ,Phoebe, Definitely not his mother. 
9,04, George Stephanopoulos ,Monica," Oh, no... "
9,04, George Stephanopoulos ,Phoebe," Oh, wait, she's walking across the floor..
she's walking.. she's walking.. she's going for the pizza- (Yelling) Hey, that's not for
you, bitch! (Phoebe covers her mouth with her hand walks away from the window.) "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Chandler," Excuse me, look, we've been here for over
an hour, and a lot of people less sick than my friend have gone in. I mean, that guy with
the toe thing? Who's he sleeping with? (She slides the gladd panel over and Chandler talks
through it in a loud voice.) Oh, c'mon Dora, don't be mad... I know we both said some
things we didn't mean, but that doesn't mean we still don't love each other. (To the
waiting room.) Y'know, I feel like I've lost her.. (She slides the panel back, he turns,
and it takes him by surprise.) Ba-! "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica, Light still out? 
9,04, George Stephanopoulos ,Rachel, Yeah. 
9,04, George Stephanopoulos ,Monica, Oh. Maybe they're- napping. 
9,04, George Stephanopoulos ,Rachel," Oh please, they're having sex. "
9,04, George Stephanopoulos ,Monica and Phoebe, Shut up! 
9,04, George Stephanopoulos ,Rachel," So, whaddya think George is like? "
9,04, George Stephanopoulos ,Monica, I think he's shy. 
9,04, George Stephanopoulos ,Phoebe, Yeah? 
9,04, George Stephanopoulos ,Monica," Yeah. I think you have to draw him out. And
then- when you do- he's a preppy animal. "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Ross," I remember the moonlight coming through the
window- and her face had the most incredible glow. "
9,04, George Stephanopoulos ,Chandler," Yes, the moon, the glow, the magical
feeling, you did this part- Could I get some painkillers over here, please? "
9,04, George Stephanopoulos ,Joey," He's right, enough, already. What is the big
deal about today? So you slept with her for the first time, so what? You slept with her
for seven years after that. "
9,04, George Stephanopoulos ,Ross," Look, it's just a little more complicated... "
9,04, George Stephanopoulos ,Chandler," Well, what? What? What is it? That she
left you? That she likes women? That she left you for another woman that likes women? "
9,04, George Stephanopoulos ,Ross," Little louder, okay, I think there's a man on
the twelfth floor in a coma that didn't quite hear you... "
9,04, George Stephanopoulos ,Chandler, Then what? 
9,04, George Stephanopoulos ,Ross," My first time with Carol was... (He mumbles
the last part) "
9,04, George Stephanopoulos ,Joey, What? 
9,04, George Stephanopoulos ,Ross, It was my first time. 
9,04, George Stephanopoulos ,Joey, With Carol? (Ross gives him a look.) Oh. 
9,04, George Stephanopoulos ,Chandler," So in your whole life, you've only been
with one—(He gets a look too)—oh. "
9,04, George Stephanopoulos ,Joey," Whoah, boy, hockey was a big mistake! There
was a whole bunch of stuff we could've done tonight! "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Monica," Okay. Okay, I got one. Do you remember that
vegetarian pate that I made that you loved so much? "
9,04, George Stephanopoulos ,Phoebe, Uh-huh. 
9,04, George Stephanopoulos ,Monica," Well, unless goose is a vegetable...ha
haaaah! "
9,04, George Stephanopoulos ,Phoebe," Oh! Oh! Oh! Okay, fine, fine. Now I don't
feel so bad about sleeping with Jason Hurley. "
9,04, George Stephanopoulos ,Monica, What?! You slept with Jason? 
9,04, George Stephanopoulos ,Phoebe, You'd already broken up. 
9,04, George Stephanopoulos ,Rachel, How long? 
9,04, George Stephanopoulos ,Phoebe, A couple hours. 
9,04, George Stephanopoulos ,Monica," Oh, that's nice! "
9,04, George Stephanopoulos ,Rachel," Okay, okay, okay, I got one! (She sits up
and the cushion she was leaning against falls off of the balcony.) Anyway- The valentine
Tommy Rollerson left in your locker was really from me. "
9,04, George Stephanopoulos ,Monica, Excuse me?! 
9,04, George Stephanopoulos ,Rachel," Hello? Like he was really gonna send you
one? (To Phoebe) She was a big girl. "
9,04, George Stephanopoulos ,Monica," Really. Well, at least 'big girls' don't pee
in their pants in seventh grade! "
9,04, George Stephanopoulos ,Rachel," I was laughing! You made me laugh! (Monica
and Rachel start to squabble) "
9,04, George Stephanopoulos ,Phoebe, There he is! There he is! 
9,04, George Stephanopoulos ,Monica, Where? 
9,04, George Stephanopoulos ,Phoebe, Right- where we've been looking all night! 
9,04, George Stephanopoulos ,Rachel, He is so cute! 
9,04, George Stephanopoulos ,Monica," Oh, George, baby, drop the towel! "
9,04, George Stephanopoulos ,All," Yeah, drop it! Drop the towel! Please drop
the—(pause)—wowww. "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Joey," Man. Can you believe he's only had sex with
one woman? "
9,04, George Stephanopoulos ,Chandler," I think it's great. Y'know, it's sweet,
it's romantic... "
9,04, George Stephanopoulos ,Joey, Really? 
9,04, George Stephanopoulos ,Chandler," No, you kidding? The guy's a freak.. (Ross
enters off camera) "
9,04, George Stephanopoulos ,Both," Hey, buddy. "
9,04, George Stephanopoulos ,Ross," Hi. (He is wearing a piece of steel bandaged
to his nose.  He tosses some forms onto reception desk.) "
9,04, George Stephanopoulos ,Receptionist," (sarcastic) Oh, that's attractive. "
9,04, George Stephanopoulos ,Chandler," Oh, I thought you were great in Silence of
the Lambs. Oh come on, admit it! All things considered, you had fun tonight. "
9,04, George Stephanopoulos ,Ross," Fun? Where was the fun? Tell me specifically,
which part was the fun part? Where's my puck? "
9,04, George Stephanopoulos ,Joey," Oh, ah- the kid has it. "
9,04, George Stephanopoulos ,Ross," The kid...? (To the kid) Excuse me, uh,
that's, that's my puck. "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Chandler," You gotta do it, man. "
9,04, George Stephanopoulos ,Ross," (to the kid) Oh yeah? Well, I'm rubber, you're
glue, whatever—(to Chandler)—can't do it. (to the kid) Listen, uh- gimme back my
puck. "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Ross," 'Yes', how about. C'mere. Gimme! "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Receptionist, Hey! Hey! No rough holding in my ER! 
9,04, George Stephanopoulos ,Ross," (tries to snatch it from the kid) GIVE ME MY
PUCK!! (but it files out of his grasp and knocks out the receptionist) "
9,04, George Stephanopoulos ,Ross, ...Now that was fun. 
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Ross," (Doing the spinning) Okay, Monica"
9,04, George Stephanopoulos ,Monica," Could've played Monopoly, but
nooooo. "
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Chandler, Thanks. (The guy nods and leaves) 
9,04, George Stephanopoulos ,Ross," Okay, Pheebs"
9,04, George Stephanopoulos ,,
9,04, George Stephanopoulos ,Chandler," Hello? Oh, uh, Rachel, it's the Visa card
people. "
9,04, George Stephanopoulos ,Rachel," Oh, okay. Will you take my place? "
9,04, George Stephanopoulos ,Chandler," Alright. (on phone) Yes, this is Rachel. "
9,04, George Stephanopoulos ,Rachel," Nooo! (She grabs the phone and Chandler
takes her place on the mat.) (On phone) Hello? (Listens) Oh, yeah, no, I know, I-I haven't
been using it much. (Listens) Oh, well, thanks, but, I'm okay, really. "
9,04, George Stephanopoulos ,Ross, Green. To the green. 
9,04, George Stephanopoulos ,Rachel," (on phone) I've got magic beans. (Listens)
Never-never mind. "
9,04, George Stephanopoulos ,Chandler," To the left, to the left- aww! (They all
collapse) "
9,04, George Stephanopoulos ,Rachel, (on phone) Ohhh... I'm fine.
9,08, Nana Dies Twice ,,
9,10, The Monkey ,,
9,11, Mrs. Bing ,,
9,12, The Dozen Lasagnas ,,
9,12, The Dozen Lasagnas ,,
9,12, The Dozen Lasagnas ,,
9,13, The Boobies ,,
9,19, The Monkey Gets Away ,,
9,19, The Monkey Gets Away ,,
9,19, The Monkey Gets Away ,,
9,20, The Evil Orthodontist ,,
9,20, The Evil Orthodontist ,Chandler,
9,21, The Fake Monica ,,
9,22, The Ick Factor ,,
9,24, Rachel Finds Out ,,
0,01, Monica Gets A Roommate ,,
0,01, Monica Gets A Roommate ,Monica," There's nothing to tell! He's just some guy
I work with!"
0,01, Monica Gets A Roommate ,Joey," C'mon, you're going out with the guy! There's
gotta be something wrong with him!"
0,01, Monica Gets A Roommate ,Chandler," All right Joey, be
nice.  So does he have a hump? A hump and a hairpiece?"
0,01, Monica Gets A Roommate ,Phoebe," Wait, does he eat chalk?"
0,01, Monica Gets A Roommate ,,
0,01, Monica Gets A Roommate ,Phoebe," Just, 'cause, I don't want her to go through
what I went through with Carl- oh!"
0,01, Monica Gets A Roommate ,Monica," Okay, everybody relax. This is not even a
date. It's just two people going out to dinner and- not having sex."
0,01, Monica Gets A Roommate ,Chandler, Sounds like a date to me.
0,01, Monica Gets A Roommate ,,
0,01, Monica Gets A Roommate ,Chandler," Alright, so I'm back in high school, I'm
standing in the middle of the cafeteria, and I realize I am totally naked."
0,01, Monica Gets A Roommate ,,
0,01, Monica Gets A Roommate ,Chandler," Then I look down, and I realize there's a
phone... there."
0,01, Monica Gets A Roommate ,Joey, Instead of...?
0,01, Monica Gets A Roommate ,Chandler, That's right.
0,01, Monica Gets A Roommate ,Joey, Never had that dream.
0,01, Monica Gets A Roommate ,Phoebe, No.
0,01, Monica Gets A Roommate ,Chandler," All of a sudden, the phone starts to ring.
Now I don't know what to do, everybody starts looking at me. "
0,01, Monica Gets A Roommate ,Monica," And they weren't looking at
you before?!"
0,01, Monica Gets A Roommate ,Chandler," Finally, I figure
I'd better answer it, and it turns out it's my mother,
which is very-very weird, because- she never calls me!"
0,01, Monica Gets A Roommate ,,
0,01, Monica Gets A Roommate ,Ross, (mortified) Hi.
0,01, Monica Gets A Roommate ,Joey," This guy says hello, I wanna kill myself."
0,01, Monica Gets A Roommate ,Monica," Are you okay, sweetie?"
0,01, Monica Gets A Roommate ,Ross," I just feel like someone reached down my
throat, grabbed my small intestine, pulled it out of my mouth and tied it around my
neck..."
0,01, Monica Gets A Roommate ,Chandler, Cookie?
0,01, Monica Gets A Roommate ,Monica," (explaining to the others) Carol moved her
stuff out today. "
0,01, Monica Gets A Roommate ,Joey, Ohh.
0,01, Monica Gets A Roommate ,Monica, (to Ross) Let me get you some coffee.
0,01, Monica Gets A Roommate ,Ross, Thanks.
0,01, Monica Gets A Roommate ,Phoebe," Ooh! Oh! (She starts to pluck at the air
just in front of Ross.)"
